FullGeoName,Year,Travel status,County,Count,Legend,Notes
"MA, Suffolk",2023,All,25025,14,5 to 49,"MA, Suffolk County"
"MA, Worcester",2023,All,25027,7,5 to 49,"MA, Worcester County"
"MI, Oakland",2023,All,26125,5,5 to 49,"MI, Oakland County"
"MN, Hennepin",2023,All,27053,7,5 to 49,"MN, Hennepin County"
"MO, St Louis",2023,All,29189,5,5 to 49,"MO, St. Louis County"
"NJ, Bergen",2023,All,34003,8,5 to 49,"NJ, Bergen County"
"NJ, Camden",2023,All,34007,6,5 to 49,"NJ, Camden County"
"NJ, Essex",2023,All,34013,8,5 to 49,"NJ, Essex County"
"NJ, Hudson",2023,All,34017,18,5 to 49,"NJ, Hudson County"
"NJ, Middlesex",2023,All,34023,9,5 to 49,"NJ, Middlesex County"
"NJ, Monmouth",2023,All,34025,5,5 to 49,"NJ, Monmouth County"
"NJ, Morris",2023,All,34027,5,5 to 49,"NJ, Morris County"
"NJ, Passaic",2023,All,34031,9,5 to 49,"NJ, Passaic County"
"NJ, Union",2023,All,34039,8,5 to 49,"NJ, Union County"
"NY, Kings",2023,All,36047,36,5 to 49,"NY, Kings County"
"NY, Nassau",2023,All,36059,25,5 to 49,"NY, Nassau County"
"NY, Orange",2023,All,36071,5,5 to 49,"NY, Orange County"
"NY, Queens",2023,All,36081,39,5 to 49,"NY, Queens County"
"NY, Suffolk",2023,All,36103,8,5 to 49,"NY, Suffolk County"
"NY, Westchester",2023,All,36119,15,5 to 49,"NY, Westchester County"
"PA, Delaware",2023,All,42045,5,5 to 49,"PA, Delaware County"
"PA, Philadelphia",2023,All,42101,11,5 to 49,"PA, Philadelphia County"
"RI, Providence",2023,All,44007,11,5 to 49,"RI, Providence County"
"TX, Collin",2023,All,48085,8,5 to 49,"TX, Collin County"
"TX, Dallas",2023,All,48113,13,5 to 49,"TX, Dallas County; In 2023, the county of acquisition for the Dallas, TX case was Val Verde County."
"TX, Denton",2023,All,48121,5,5 to 49,"TX, Denton County"
"TX, Fort Bend",2023,All,48157,5,5 to 49,"TX, Fort Bend County"
"TX, Harris",2023,All,48201,10,5 to 49,"TX, Harris County"
"TX, Tarrant",2023,All,48439,8,5 to 49,"TX, Tarrant County"
"TX, Travis",2023,All,48453,6,5 to 49,"TX, Travis County"
"UT, Salt Lake",2023,All,49035,7,5 to 49,"UT, Salt Lake County"
"VA, Fairfax",2023,All,51059,7,5 to 49,"VA, Fairfax County"
"VA, Loudoun",2023,All,51107,6,5 to 49,"VA, Loudoun County"
"WA, King",2023,All,53033,15,5 to 49,"WA, King County"
"WA, Pierce",2023,All,53053,5,5 to 49,"WA, Pierce County"
"PR, Adjuntas",2023,All,72001,6,5 to 49,"PR, Adjuntas Municipality"
"PR, Aguadilla",2023,All,72005,38,5 to 49,"PR, Aguadilla Municipality"
"PR, Aguas Buenas",2023,All,72007,6,5 to 49,"PR, Aguas Buenas Municipality"
"PR, Anasco",2023,All,72011,13,5 to 49,"PR, Anasco Municipality"
"PR, Cabo Rojo",2023,All,72023,11,5 to 49,"PR, Cabo Rojo Municipality"
"PR, Caguas",2023,All,72025,25,5 to 49,"PR, Caguas Municipality"
"PR, Camuy",2023,All,72027,16,5 to 49,"PR, Camuy Municipality"
"PR, Canovanas",2023,All,72029,6,5 to 49,"PR, Canovanas Municipality"
"PR, Catano",2023,All,72033,12,5 to 49,"PR, Catano Municipality"
"PR, Coamo",2023,All,72043,5,5 to 49,"PR, Coamo Municipality"
"PR, Corozal",2023,All,72047,7,5 to 49,"PR, Corozal Municipality"
"PR, Dorado",2023,All,72051,7,5 to 49,"PR, Dorado Municipality"
"PR, Guaynabo",2023,All,72061,19,5 to 49,"PR, Guaynabo Municipality"
"PR, Gurabo",2023,All,72063,5,5 to 49,"PR, Gurabo Municipality"
"PR, Hatillo",2023,All,72065,14,5 to 49,"PR, Hatillo Municipality"
"PR, Hormigueros",2023,All,72067,10,5 to 49,"PR, Hormigueros Municipality"
"PR, Humacao Municipality",2023,All,72069,12,5 to 49,"PR, Humacao Municipality"
"PR, Isabela",2023,All,72071,11,5 to 49,"PR, Isabela Municipality"
"PR, Juana Diaz",2023,All,72075,7,5 to 49,"PR, Juana Diaz Municipality"
"PR, Juncos",2023,All,72077,14,5 to 49,"PR, Juncos Municipality"
"PR, Lajas",2023,All,72079,15,5 to 49,"PR, Lajas Municipality"
"PR, Lares",2023,All,72081,9,5 to 49,"PR, Lares Municipality"
"PR, Las Piedras",2023,All,72085,15,5 to 49,"PR, Las Piedras Municipality"
"PR, Mayaguez",2023,All,72097,35,5 to 49,"PR, Mayaguez Municipality"
"PR, Moca",2023,All,72099,28,5 to 49,"PR, Moca Municipality"
"PR, Morovis",2023,All,72101,7,5 to 49,"PR, Morovis Municipality"
"PR, Orocovis",2023,All,72107,10,5 to 49,"PR, Orocovis Municipality"
"PR, Penuelas",2023,All,72111,6,5 to 49,"PR, Penuelas Municipality"
"PR, Ponce",2023,All,72113,35,5 to 49,"PR, Ponce Municipality"
"PR, Quebradillas",2023,All,72115,22,5 to 49,"PR, Quebradillas Municipality"
"PR, Rio Grande",2023,All,72119,9,5 to 49,"PR, Rio Grande Municipality"
"PR, Sabana Grande",2023,All,72121,6,5 to 49,"PR, Sabana Grande Municipality"
"PR, San German",2023,All,72125,6,5 to 49,"PR, San German Municipality"
"PR, San Lorenzo",2023,All,72129,6,5 to 49,"PR, San Lorenzo Municipality"
"PR, San Sabastian",2023,All,72131,11,5 to 49,"PR, San Sebastian Municipality"
"PR, Toa Alta",2023,All,72135,21,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2023,All,72137,16,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2023,All,72139,37,5 to 49,"PR, Trujillo Alto Municipality"
"PR, Utuado",2023,All,72141,8,5 to 49,"PR, Utuado Municipality"
"PR, Vega Baja",2023,All,72145,9,5 to 49,"PR, Vega Baja Municipality"
"PR, Yauco",2023,All,72153,5,5 to 49,"PR, Yauco Municipality"
"CA, Los Angeles",2023,All,06037,80,50 to 249,"CA, Los Angeles County"
"FL, Broward",2023,All,12011,60,50 to 249,"FL, Broward County"
"NY, Bronx",2023,All,36005,50,50 to 249,"NY, Bronx County"
"NY, New York",2023,All,36061,53,50 to 249,"NY, New York County"
"PR, Aguada",2023,All,72003,92,50 to 249,"PR, Aguada Municipality"
"PR, Arecibo",2023,All,72013,54,50 to 249,"PR, Arecibo Municipality"
"PR, Bayamon",2023,All,72021,125,50 to 249,"PR, Bayamon Municipality"
"PR, Carolina",2023,All,72031,59,50 to 249,"PR, Carolina Municipality"
"PR, Rincon",2023,All,72117,96,50 to 249,"PR, Rincon Municipality"
"FL, Miami-Dade",2023,All,12086,513,250+,"FL, Miami-Dade County"
"PR, San Juan",2023,All,72127,266,250+,"PR, San Juan Municipality"
